device,caseName,description,topology,calibrationMode,gammaW,pW,meanW,minW,activeWeakLinkFraction,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9
AS006,boundary_lane_g0_003_p0_08,"coverage-boundary lane, \gamma_W=0.003, p_W=0.08",boundary_lane,conductance,0.003,0.08,0.905295860566448,0.003,0.0949891067538126,145.612980628154,0.236082328304717,0.289997347871518,0.333366958206376,0.152750409324708,0.116084105135026,0.33713518643628,0.372542021028979,0.395958862509219,0.211569237019132,0.35574435548737,157.303154224045,307.016415087278
AS006,central_lane_g0_03_p0_03,"central-lane topology, \gamma_W=0.03, p_W=0.03",central_lane,shape,0.03,0.03,0.970836601307189,0.03,0.347222222222222,0.356072532349663,0.175577479903583,0.0703892093230358,0.141866488783724,0.408884719972032,0.0481259348583226,0.166090633807819,0.0680075656103385,0.135929099333127,0.381369241717289,0.0478581274491708,240.000012917551,240.000012917551
AS006,central_lane_g0_03_p0_08,"central-lane topology, \gamma_W=0.03, p_W=0.08",central_lane,shape,0.03,0.08,0.922230936819171,0.03,0.486111111111111,0.356072532349562,0.175580122057099,0.0703897462203928,0.14186860423039,0.40889189744288,0.0481259348583226,0.166093224445022,0.0680080343019859,0.13593123736309,0.381376216939337,0.0478581513635444,240.000012908665,240.000012908665
AS006,central_lane_g0_003_p0_03,"central-lane topology, \gamma_W=0.003, p_W=0.03",central_lane,shape,0.003,0.03,0.970024836601307,0.003,0.347222222222222,0.0356072541857029,0.179608388305595,0.071310236185036,0.145107271920291,0.419734435699284,0.0481259348583226,0.170092914427642,0.0689345487164831,0.139201412048193,0.392024885537778,0.0478964454151662,240.000019312597,240.000019312597
AS006,central_lane_g0_003_p0_08,"central-lane topology, \gamma_W=0.003, p_W=0.08",central_lane,shape,0.003,0.08,0.920066230936819,0.003,0.486111111111111,0.0356072541855936,0.179634024877284,0.0713150826039449,0.14512445702103,0.41980904570988,0.0481259348583226,0.170118068829478,0.0689393526955074,0.139218742498938,0.392097207620087,0.0478966825536317,240.000019320389,240.000019320389
AS006,central_lane_g0_01_p0_03,"central-lane topology, \gamma_W=0.01, p_W=0.03",central_lane,shape,0.01,0.03,0.970235294117647,0.01,0.347222222222222,0.118690846464357,0.179695574571206,0.0713265907757578,0.145164552184041,0.4199899047199,0.0481259348583226,0.170178088757666,0.0689510073869959,0.139259172935292,0.392270844330151,0.047897328351882,240.000017634421,240.000017634421
AS006,central_lane_g0_01_p0_08,"central-lane topology, \gamma_W=0.01, p_W=0.08",central_lane,shape,0.01,0.08,0.920627450980392,0.01,0.486111111111111,0.118690846464246,0.179705345293033,0.0713283454764622,0.145170909453573,0.4200186836693,0.0481259348583226,0.170187615261945,0.0689527020297637,0.139265583315285,0.392298541607673,0.0478974264686192,240.000017636592,240.000017636592
AS006,anisotropic_g0_01_p0_08,"anisotropic weak transparency, \gamma_W=0.01, p_W=0.08",anisotropic,shape,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,128.820268241613,0.184746481178675,0.182164189770184,0.272003801872483,0.17537038346579,0.0463485835141106,0.190302273434603,0.198525207486531,0.289812413358665,0.159205589463922,0.0468074494789203,243.693847434876,234.939637544062
AS006,anisotropic_g0_003_p0_08,"anisotropic weak transparency, \gamma_W=0.003, p_W=0.08",anisotropic,shape,0.003,0.08,0.920066230936819,0.003,0.0801742919389978,127.796196108567,0.184917192050809,0.182452796548532,0.273033762385348,0.17439044986217,0.046336017203443,0.190638784562383,0.19863058862916,0.290681968717583,0.158636538768439,0.0475742154664375,244.040834242458,234.820122069994
AS006,anisotropic_g0_03_p0_08,"anisotropic weak transparency, \gamma_W=0.03, p_W=0.08",anisotropic,shape,0.03,0.08,0.922230936819172,0.03,0.0801742919389978,131.344225834369,0.185162164404758,0.183642218680284,0.272106675515312,0.175451548019248,0.0466674861676521,0.190352089071666,0.199520346711494,0.289142132499423,0.159853898916646,0.0464239931270361,241.8065816089,237.435405593833
AS006,combined_g0_003_p0_08,"combined physical bottleneck, \gamma_W=0.003, p_W=0.08",combined,shape,0.003,0.08,0.920066230936819,0.003,0.0801742919389978,145.612980628154,0.190305045180695,0.199996146464964,0.281309196789175,0.169172180223304,0.0477727597783239,0.194698113290996,0.213205390113987,0.294768741268839,0.157795794693825,0.0471951357532453,243.868943853883,238.881129499184
AS006,combined_g0_01_p0_08,"combined physical bottleneck, \gamma_W=0.01, p_W=0.08",combined,shape,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,146.229568011476,0.190854493636831,0.202228160176122,0.282156831855646,0.168513393271378,0.0476281106714284,0.195170391671349,0.215155556280722,0.295307596787521,0.157485455400267,0.0470512884475268,243.815356553259,239.245131126615
AS006,combined_g0_03_p0_08,"combined physical bottleneck, \gamma_W=0.03, p_W=0.08",combined,shape,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,147.759663668848,0.191775155186834,0.205964073559452,0.283153628928424,0.167823290097979,0.0476137391274994,0.196154088899947,0.218993212321461,0.296358069726717,0.15687653349453,0.0470549432883569,243.053277578439,239.956769915224
AS006,anisotropic_g0_003_p0_03,"anisotropic weak transparency, \gamma_W=0.003, p_W=0.03",anisotropic,shape,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,160.945212091135,0.197300275476475,0.227909824834117,0.290093798090065,0.163044676694731,0.0471215600222326,0.202629249224545,0.236045431519458,0.297776257395165,0.157843155038093,0.0586884203641127,241.279827485412,247.275332272894
AS006,anisotropic_g0_01_p0_03,"anisotropic weak transparency, \gamma_W=0.01, p_W=0.03",anisotropic,shape,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,161.195283253625,0.197524109732855,0.228700489121476,0.290581864302852,0.162620882999943,0.0471256932628784,0.202805872836574,0.236831771826078,0.298264969444434,0.157445302208563,0.0584272680683302,241.313084783622,247.24325355003
AS006,tear_lane_g0_003_p0_08,"tear-like interrupted lane, \gamma_W=0.003, p_W=0.08",tear_lane,shape,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,150.895319203867,0.197527654425982,0.224532248636017,0.291235937801295,0.162054610856507,0.050874868770994,0.200745979681749,0.221595515488159,0.287769109245879,0.16671272429542,0.0701475363710244,242.568452840181,257.619892969019
AS006,tear_lane_g0_01_p0_08,"tear-like interrupted lane, \gamma_W=0.01, p_W=0.08",tear_lane,shape,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,151.273840931216,0.197659229900982,0.224697239526375,0.291158190856352,0.162173312730532,0.0513554350667557,0.201014836699291,0.222500170251575,0.288382055568275,0.166198240439846,0.0701576154505914,241.936442291928,257.551368801911
AS006,tear_lane_g0_03_p0_08,"tear-like interrupted lane, \gamma_W=0.03, p_W=0.08",tear_lane,shape,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,152.276557922429,0.197898699458776,0.225558820420439,0.291293281257184,0.162089400261957,0.051559684345925,0.201596485519505,0.224991251355907,0.29007635924453,0.164691226320469,0.0694935146631008,241.074188402294,256.788059315171
AS006,anisotropic_g0_03_p0_03,"anisotropic weak transparency, \gamma_W=0.03, p_W=0.03",anisotropic,shape,0.03,0.03,0.97083660130719,0.03,0.0300653594771242,161.894390387744,0.198131057352952,0.230862670366058,0.291865174701087,0.161521996054645,0.0471260656034959,0.20330999395558,0.239052118398954,0.299620873045939,0.156361503662785,0.0577094439700731,241.402054493736,247.087474597175
AS006,combined_g0_003_p0_03,"combined physical bottleneck, \gamma_W=0.003, p_W=0.03",combined,shape,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,165.32695007957,0.202235386180855,0.243441230893354,0.299522041348834,0.155882505962613,0.0487189951971964,0.208631221615254,0.260586694049673,0.316114846945418,0.145582169031427,0.0473907205828322,242.149634310516,237.97731501036
AS006,combined_g0_01_p0_03,"combined physical bottleneck, \gamma_W=0.01, p_W=0.03",combined,shape,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,165.611271162002,0.2023468831017,0.244023041124175,0.299809011448052,0.155640935020352,0.0484944355747956,0.208462603398116,0.260480149925936,0.315739838272459,0.145730200578454,0.0471253993647717,242.191713738733,238.554194011733
AS006,combined_g0_03_p0_03,"combined physical bottleneck, \gamma_W=0.03, p_W=0.03",combined,shape,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,166.357948017447,0.202760882511054,0.245760179950272,0.300729867705349,0.15491273333664,0.0481260474498375,0.208318362542111,0.260663739111956,0.315163195784512,0.145957664958888,0.0469453997770957,242.296481511154,239.86050025836
AS006,tear_lane_g0_003_p0_03,"tear-like interrupted lane, \gamma_W=0.003, p_W=0.03",tear_lane,shape,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,171.577437296172,0.205940320025877,0.25685950058889,0.305668511182725,0.152062459359173,0.0478441307717588,0.209920080823391,0.260937463186846,0.309362134444319,0.150608991097967,0.0590179667800923,242.249531645585,250.313225336526
AS006,tear_lane_g0_01_p0_03,"tear-like interrupted lane, \gamma_W=0.01, p_W=0.03",tear_lane,shape,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,171.729485743132,0.206154379708544,0.257580394829921,0.306114597770309,0.151732968797384,0.0478247466180295,0.210102635631693,0.261782237255994,0.309937522476404,0.150187225701719,0.0586062444416168,242.29571927314,250.134222677476
AS006,tear_lane_g0_03_p0_03,"tear-like interrupted lane, \gamma_W=0.03, p_W=0.03",tear_lane,shape,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,172.153190459067,0.206624436477093,0.259224078345907,0.307124745874543,0.150985847942481,0.0476974888310056,0.210554659361024,0.263838199202275,0.311374816704131,0.149158935580918,0.0575804988944711,242.450122749041,249.547621911045
AS006,shuffled_g0_003_p0_08,"shuffled W histogram, \gamma_W=0.003, p_W=0.08",shuffled,shape,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,161.263515066008,0.210540894624759,0.266273616815373,0.318810510861798,0.143311766349751,0.049372754363085,0.218904173384066,0.284554883664118,0.336735060973966,0.136874813758807,0.0495861093532625,242.975591041762,236.292884870194
AS006,contact_relaxation_g0_003_p0_08,"metal-contact relaxation halos, \gamma_W=0.003, p_W=0.08",contact_relaxation,shape,0.003,0.08,0.918762962962962,0.003,0.0814814814814815,117.832263724095,0.210613466916894,0.246457107990065,0.336161599670544,0.136878803810674,0.0472289224076103,0.220910463846689,0.265223508655767,0.354710431721339,0.134137186441382,0.0509140720136095,244.56507562508,234.122250037937
AS006,contact_relaxation_g0_01_p0_08,"metal-contact relaxation halos, \gamma_W=0.01, p_W=0.08",contact_relaxation,shape,0.01,0.08,0.919333333333333,0.01,0.0814814814814815,119.173731182549,0.210795186746244,0.24768664218756,0.33593586734604,0.136872979073824,0.0473102998458084,0.220838303606047,0.266067154636666,0.354089335786583,0.134144285095887,0.0507876693971926,244.65950284122,234.403708345997
AS006,shuffled_g0_01_p0_08,"shuffled W histogram, \gamma_W=0.01, p_W=0.08",shuffled,shape,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,161.871587851212,0.210838105871939,0.267332569355023,0.319297669280645,0.143049887031347,0.0492746799743603,0.219079988483422,0.285363902576547,0.336993406334978,0.136763489988244,0.0493432162690487,243.010095831836,236.469369839595
AS006,boundary_lane_g0_003_p0_03,"coverage-boundary lane, \gamma_W=0.003, p_W=0.03",boundary_lane,shape,0.003,0.03,0.968721568627451,0.003,0.0313725490196078,176.360391831153,0.211163003266187,0.272887604944768,0.315840332620231,0.14571289083614,0.048065715755589,0.217479472253651,0.287564994178853,0.330115536205555,0.139544570029946,0.0476994661922476,244.232360168987,238.311194197617
AS006,contact_relaxation_g0_03_p0_08,"metal-contact relaxation halos, \gamma_W=0.03, p_W=0.08",contact_relaxation,shape,0.03,0.08,0.920962962962962,0.03,0.0814814814814815,122.787686473123,0.211209896467182,0.250880708743862,0.335183615248403,0.136939328198858,0.0474232866587679,0.220789306803112,0.268607371904648,0.352659824084728,0.134169583938727,0.0504724900392265,244.80646115487,234.908118987921
AS006,boundary_lane_g0_01_p0_03,"coverage-boundary lane, \gamma_W=0.01, p_W=0.03",boundary_lane,shape,0.01,0.03,0.968941176470588,0.01,0.0313725490196078,176.444403902481,0.211249415472717,0.273137809474394,0.316014954228143,0.145612220906107,0.0480678218573073,0.217551341693178,0.287765903853377,0.330243759561142,0.139491360737511,0.0477000244586249,244.254216020324,238.334602293682
AS006,boundary_lane_g0_03_p0_03,"coverage-boundary lane, \gamma_W=0.03, p_W=0.03",boundary_lane,shape,0.03,0.03,0.96956862745098,0.03,0.0313725490196078,176.684126324118,0.211494837685097,0.27384704000296,0.316509580474417,0.145329176837767,0.0480739115450885,0.217756225124557,0.288337512411258,0.330608895081608,0.139341090519161,0.0477016836697641,244.315133223863,238.399980502727
AS006,shuffled_g0_03_p0_08,"shuffled W histogram, \gamma_W=0.03, p_W=0.08",shuffled,shape,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,163.472276105549,0.211649308456699,0.270154220408593,0.320594819518043,0.142385589947202,0.0490694002843229,0.219556192664521,0.287477977698454,0.337634300426667,0.136504318207414,0.0488125621182156,243.139404636228,236.946529191878
AS006,shuffled_g0_003_p0_03,"shuffled W histogram, \gamma_W=0.003, p_W=0.03",shuffled,shape,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,174.436282885326,0.217269137003321,0.289571323686117,0.328894310200618,0.138643364193129,0.047905113237997,0.223037935332059,0.302122052725541,0.341320883984751,0.13514138295315,0.0468293482700032,244.315614382662,240.053327860028
AS006,shuffled_g0_01_p0_03,"shuffled W histogram, \gamma_W=0.01, p_W=0.03",shuffled,shape,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,174.696375731224,0.217327987295332,0.289713696728566,0.328984175288049,0.138615831536594,0.0479341435732671,0.223093460627761,0.302262084037355,0.341407869391956,0.135126126697708,0.0468337892933934,244.304049876956,240.067008409378
AS006,shuffled_g0_03_p0_03,"shuffled W histogram, \gamma_W=0.03, p_W=0.03",shuffled,shape,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,175.400617139265,0.217484476036193,0.290119330161467,0.329221430635546,0.138542629170216,0.0479872599445206,0.223251160009221,0.302669678605633,0.341646610729774,0.135085739880543,0.0468473778126902,244.290416333984,240.078652207055
AS006,boundary_lane_g0_03_p0_08,"coverage-boundary lane, \gamma_W=0.03, p_W=0.08",boundary_lane,shape,0.03,0.08,0.9078605664488,0.03,0.0949891067538126,186.742799590446,0.220157114055336,0.282089532645329,0.323603220534395,0.145108323014983,0.0710049979274309,0.214955151835462,0.256073411180619,0.293873265331258,0.166268355272169,0.0965886895767802,243.749457497517,284.928283976911
AS006,uniform_g0_003_p0_08,"uniform W, same mean, \gamma_W=0.003, p_W=0.08",uniform,shape,0.003,0.08,0.920066230936816,0.920066230936819,1,173.085167134006,0.220742527797982,0.29656180659414,0.336028379289634,0.136650871604157,0.048287579133712,0.226017092975007,0.307372782890298,0.346734567642921,0.134484555728506,0.0478214939489897,245.914725463464,240.077547007889
AS006,uniform_g0_01_p0_08,"uniform W, same mean, \gamma_W=0.01, p_W=0.08",uniform,shape,0.01,0.08,0.920627450980405,0.920627450980392,1,173.19074516186,0.220754353903571,0.296610025357151,0.33603498457907,0.136649066489007,0.0482891880360742,0.226025655764575,0.307415079165967,0.346735031023856,0.134484377204103,0.0478214238600306,245.916506659751,240.08149621948
AS006,uniform_g0_03_p0_08,"uniform W, same mean, \gamma_W=0.03, p_W=0.08",uniform,shape,0.03,0.08,0.922230936819173,0.922230936819171,1,173.492396669377,0.220788051122209,0.296747398456578,0.33605382492596,0.136643922147182,0.0482937608500601,0.22605004532061,0.307535552326351,0.346736352432608,0.134483869314183,0.0478212208769089,245.921599259488,240.092749364831
AS006,uniform_g0_003_p0_03,"uniform W, same mean, \gamma_W=0.003, p_W=0.03",uniform,shape,0.003,0.03,0.970024836601295,0.970024836601307,1,182.48349648373,0.221510509256964,0.30017871289055,0.336191242790821,0.136590840562554,0.0483006078071386,0.226727854241101,0.310882764793881,0.34677447986513,0.134469987259522,0.0478136825732417,245.961355525991,240.149661720742
AS006,uniform_g0_01_p0_03,"uniform W, same mean, \gamma_W=0.01, p_W=0.03",uniform,shape,0.01,0.03,0.970235294117639,0.970235294117647,1,182.523088240354,0.221514453237845,0.300194576370123,0.336193581291308,0.136590219698141,0.0483011479366381,0.226730637575582,0.310896504253248,0.346774642993741,0.134469931286049,0.047813644278054,245.962000173905,240.151046621464
AS006,uniform_g0_03_p0_03,"uniform W, same mean, \gamma_W=0.03, p_W=0.03",uniform,shape,0.03,0.03,0.970836601307195,0.970836601307189,1,182.636207544886,0.221525709846116,0.300239850092093,0.336200257729434,0.136588447798814,0.04830268836346,0.226738580788592,0.310935713851333,0.346775109200183,0.134469771604697,0.0478135344854355,245.963841587332,240.154999194025
AS006,current_crowding_g0_003_p0_03,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.003, p_W=0.03",current_crowding,shape,0.003,0.03,0.964811764705882,0.003,0.0352941176470588,184.638331588589,0.221750164703458,0.300711521481718,0.336566846117156,0.136480580006199,0.0484465963227992,0.226806727557217,0.31117664255429,0.346889589909147,0.134420634952841,0.0477744191997331,245.965480843272,240.387945854278
AS006,current_crowding_g0_01_p0_03,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.01, p_W=0.03",current_crowding,shape,0.01,0.03,0.965058823529412,0.01,0.0352941176470588,184.67798179549,0.221750776177078,0.300721690386471,0.336561477159691,0.13648184309225,0.0484473016041463,0.226808147948131,0.311188561957694,0.346885992843513,0.134421188581779,0.0477752045795907,245.964620696979,240.387143827372
AS006,current_crowding_g0_03_p0_03,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.03, p_W=0.03",current_crowding,shape,0.03,0.03,0.965764705882352,0.03,0.0352941176470588,184.789369411738,0.221751915152118,0.300750046818293,0.336545886659159,0.136486161751723,0.048446525099116,0.226811950878078,0.311222806403698,0.346876345808432,0.134423209987125,0.0477743303380302,245.961512716496,240.384667845587
AS006,current_crowding_g0_03_p0_08,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.03, p_W=0.08",current_crowding,shape,0.03,0.08,0.921385620915031,0.03,0.0810457516339869,157.818648552899,0.221791960595625,0.293592059752268,0.341780908542751,0.135223527448938,0.0482217439648713,0.22694123899724,0.303903154792255,0.351933745074324,0.133740873847202,0.0477428940048742,246.188582724716,240.314666269251
AS006,contact_relaxation_g0_03_p0_03,"metal-contact relaxation halos, \gamma_W=0.03, p_W=0.03",contact_relaxation,shape,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,163.59532632948,0.221856786383097,0.294288902448988,0.341239580348239,0.135385893554516,0.0485933969139355,0.225445134209109,0.302170087442258,0.348942292991633,0.133928950789232,0.046995382381391,246.158882252722,242.586856772155
AS006,no_weak_links,"no weak links",none,shape,NaN,0,1,NaN,0,188.122493655647,0.22194233049767,0.302148265997399,0.336316114381963,0.136551495928601,0.0483208164117649,0.227107792412538,0.312757544773735,0.346797406600569,0.134462442950094,0.0478079020503404,245.993539134562,240.214463738589
AS006,current_crowding_g0_01_p0_08,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.01, p_W=0.08",current_crowding,shape,0.01,0.08,0.919764705882352,0.01,0.0810457516339869,156.405879146763,0.222028116690252,0.293767004929393,0.342390107500428,0.135117248893293,0.0482943292795043,0.227179364469853,0.304063079318885,0.352534241908658,0.133691372495662,0.0477846040706504,246.172882718091,240.333597459313
AS006,current_crowding_g0_003_p0_08,"source/drain and probe current-crowding bottlenecks, \gamma_W=0.003, p_W=0.08",current_crowding,shape,0.003,0.08,0.919197385620915,0.003,0.0810457516339869,155.89368110839,0.222122779763513,0.293850947912604,0.342629683461683,0.135076124615064,0.0483158490781858,0.227272184208203,0.304133264556701,0.352762729787064,0.133673842197869,0.0478005766096156,246.174427915535,240.340614151102
AS006,contact_relaxation_g0_01_p0_03,"metal-contact relaxation halos, \gamma_W=0.01, p_W=0.03",contact_relaxation,shape,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,161.581702946176,0.222204682961878,0.294851370197003,0.342128362076147,0.135220742157639,0.0484214832820827,0.225585302920632,0.302337303257643,0.349455596878858,0.133853792698558,0.0467246759343203,246.158797150651,242.929010869936
AS006,contact_relaxation_g0_003_p0_03,"metal-contact relaxation halos, \gamma_W=0.003, p_W=0.03",contact_relaxation,shape,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,160.797773583447,0.222387172859231,0.29516399023165,0.342548549055897,0.135135174135308,0.0483929455475503,0.225658688585991,0.302452598120545,0.34968680577405,0.133811400928478,0.0466246835442266,246.153600642525,243.107188445802
AS006,boundary_lane_g0_01_p0_08,"coverage-boundary lane, \gamma_W=0.01, p_W=0.08",boundary_lane,shape,0.01,0.08,0.905960784313725,0.01,0.0949891067538126,203.889022000625,0.229954399731667,0.287273888515902,0.330222079187195,0.148377904966943,0.0991370903561623,0.274517397618903,0.285070685251371,0.277814880686428,0.250340071233861,0.288415172599569,243.799725572046,368.82228106324
AS006,boundary_lane_g0_003_p0_08,"coverage-boundary lane, \gamma_W=0.003, p_W=0.08",boundary_lane,shape,0.003,0.08,0.905295860566448,0.003,0.0949891067538126,225.207511245918,0.236082328652031,0.289997348582995,0.333366958919251,0.152750409074479,0.116084105225371,0.413867642915154,0.417606332157457,0.360125466207641,0.374206281541673,0.55375446462785,243.287731851312,474.836805880358
